Date,date_id,Year
2024-02-20 16:28:33,777,2024
2024-02-21 14:57:33,778,2024
2024-11-14 18:39:44,779,2024
2024-01-24 14:40:45,780,2024
2024-05-20 14:00:21,781,2024
2024-05-15 15:20:24,782,2024
2024-01-24 14:33:59,783,2024
2024-01-30 20:51:09,784,2024
2024-01-31 15:06:42,785,2024
2024-02-15 14:40:18,786,2024
2024-02-12 17:26:19,787,2024
2024-03-26 13:30:06,788,2024
2024-01-31 15:05:53,789,2024
2024-01-31 14:30:40,790,2024
2024-02-12 15:07:18,791,2024
2024-02-22 14:53:13,792,2024
2024-01-17 14:35:41,793,2024
2024-02-22 20:47:08,794,2024
2024-02-21 14:30:18,795,2024
2024-02-21 15:46:46,796,2024
2024-11-15 18:46:51,797,2024
2024-01-26 14:31:21,798,2024
2024-05-21 13:30:13,799,2024
2024-05-16 13:30:10,800,2024
2024-01-24 18:39:14,801,2024
2024-01-31 14:30:38,802,2024
2024-02-09 14:35:52,803,2024
2024-02-15 15:49:55,804,2024
2024-02-12 17:28:30,805,2024
2024-04-02 13:30:40,806,2024
2024-02-05 14:50:56,807,2024
2024-03-13 16:13:18,808,2024
2024-02-27 20:56:19,809,2024
2024-03-26 15:38:38,810,2024
2024-02-21 15:00:17,811,2024
2024-02-13 14:36:29,812,2024
2024-02-07 14:30:26,813,2024
2024-03-05 20:27:59,814,2024
2024-03-12 14:49:44,815,2024
2024-03-06 16:18:46,816,2024
2024-03-15 19:27:22,817,2024
2024-03-15 18:52:18,818,2024
2024-01-29 20:59:02,819,2024
2024-03-13 16:14:46,820,2024
2024-11-14 18:41:40,821,2024
2024-11-15 17:31:02,822,2024
2024-10-10 17:14:19,823,2024
2024-03-04 15:12:44,824,2024
2024-03-11 14:09:42,825,2024
2024-07-16 19:50:10,826,2024
2024-01-05 17:42:30,827,2024
2024-02-27 14:57:45,828,2024
2024-03-14 19:33:24,829,2024
2024-04-16 14:15:04,830,2024
2024-02-12 15:35:04,831,2024
2024-02-05 16:34:07,832,2024
2024-08-02 14:45:29,833,2024
2024-08-07 17:27:04,834,2024
2024-01-04 14:36:08,835,2024
2024-03-08 20:47:26,836,2024
2024-05-22 14:27:25,837,2024
2024-02-05 14:37:04,838,2024
2024-11-01 13:31:08,839,2024
2024-02-22 15:02:32,840,2024
2024-03-04 20:38:18,841,2024
2024-03-05 19:36:13,842,2024
2024-03-05 15:15:56,843,2024
2024-05-24 16:17:59,844,2024
2024-02-23 16:53:49,845,2024
2024-03-08 20:44:25,846,2024
2024-12-19 15:01:49,847,2024
2024-02-12 20:48:45,848,2024
2024-03-26 13:35:56,849,2024
2024-02-12 15:33:44,850,2024
2024-02-14 15:18:37,851,2024
2024-02-15 14:37:45,852,2024
2024-11-21 17:44:08,853,2024
2024-01-05 16:02:33,854,2024
2024-11-15 17:29:08,855,2024
2024-02-14 17:49:16,856,2024
2024-02-16 20:53:48,857,2024
2024-02-14 14:38:27,858,2024
2024-02-15 15:38:49,859,2024
2024-03-11 14:08:48,860,2024
2024-02-20 19:32:59,861,2024
2024-02-01 16:22:35,862,2024
2024-03-13 19:22:59,863,2024
2024-02-29 20:43:52,864,2024
2024-03-27 13:32:28,865,2024
2024-02-22 14:37:03,866,2024
2024-02-13 14:47:49,867,2024
2024-02-12 18:23:08,868,2024
2024-03-06 15:27:52,869,2024
2024-03-12 14:58:15,870,2024
2024-03-07 19:59:49,871,2024
2024-03-18 14:58:30,872,2024
2024-03-18 16:50:51,873,2024
2024-01-30 18:05:59,874,2024
2024-03-14 19:13:11,875,2024
2024-11-15 14:30:06,876,2024
2024-11-18 14:33:48,877,2024
2024-01-11 16:30:42,878,2024
2024-10-15 14:37:49,879,2024
2024-03-05 14:30:37,880,2024
2024-03-12 13:37:20,881,2024
2024-08-07 13:43:54,882,2024
2024-01-09 14:36:39,883,2024
2024-03-04 14:31:19,884,2024
2024-04-01 14:52:04,885,2024
2024-04-18 13:30:52,886,2024
2024-02-13 14:30:28,887,2024
2024-02-06 14:46:26,888,2024
2024-08-07 13:55:19,889,2024
2024-08-12 15:25:07,890,2024
2024-01-05 17:29:51,891,2024
2024-03-15 15:36:52,892,2024
2024-05-24 13:54:43,893,2024
2024-02-12 15:30:32,894,2024
2024-11-04 14:34:58,895,2024
2024-02-22 15:53:27,896,2024
2024-03-06 15:05:08,897,2024
2024-03-08 17:57:43,898,2024
2024-03-05 18:01:51,899,2024
2024-07-17 13:30:13,900,2024
2024-02-26 14:47:36,901,2024
2024-03-11 13:30:06,902,2024
2024-02-13 14:31:05,903,2024
2024-03-26 14:38:56,904,2024
2024-02-12 16:16:28,905,2024
2024-02-20 15:01:27,906,2024
2024-02-15 14:58:50,907,2024
2024-12-05 20:54:43,908,2024
2024-01-08 14:32:02,909,2024
2024-01-03 08:00:11,910,2024
2024-11-19 20:51:32,911,2024
2024-02-15 14:34:41,912,2024
2024-02-20 15:21:24,913,2024
2024-02-14 15:12:04,914,2024
2024-02-15 20:18:40,915,2024
2024-03-12 13:33:07,916,2024
2024-02-22 19:52:50,917,2024
2024-02-02 20:56:45,918,2024
2024-09-19 13:39:22,919,2024
2024-03-19 14:13:51,920,2024
2024-05-23 18:39:06,921,2024
2024-08-28 18:04:49,922,2024
2024-08-16 17:34:22,923,2024
2024-09-24 07:00:05,924,2024
2024-02-20 20:43:41,925,2024
2024-04-16 14:13:58,926,2024
2024-08-07 13:43:21,927,2024
2024-02-27 15:09:31,928,2024
2024-08-30 14:01:34,929,2024
2024-03-18 15:02:52,930,2024
2024-07-01 14:50:10,931,2024
2024-03-14 19:35:19,932,2024
2024-01-26 19:46:51,933,2024
2024-06-03 18:48:44,934,2024
2024-01-25 16:17:24,935,2024
2024-04-25 19:42:52,936,2024
2024-03-08 15:23:51,937,2024
2024-01-11 16:42:36,938,2024
2024-01-11 15:26:36,939,2024
2024-05-08 13:59:07,940,2024
2024-09-23 16:57:05,941,2024
2024-07-24 18:46:53,942,2024
2024-01-30 20:53:06,943,2024
2024-01-29 16:13:16,944,2024
2024-02-12 20:45:22,945,2024
2024-02-09 16:16:16,946,2024
2024-03-21 13:30:38,947,2024
2024-01-24 20:21:22,948,2024
2024-02-02 16:13:17,949,2024
2024-01-10 15:17:03,950,2024
2024-04-09 13:42:55,951,2024
2024-02-20 15:45:27,952,2024
2024-03-08 20:50:19,953,2024
2024-01-09 15:03:01,954,2024
2024-04-04 13:42:07,955,2024
2024-01-05 15:57:48,956,2024
2024-11-21 18:34:13,957,2024
2024-02-14 17:29:17,958,2024
2024-06-11 15:58:09,959,2024
2024-03-12 14:48:42,960,2024
2024-02-09 14:48:26,961,2024
2024-08-02 14:53:00,962,2024
2024-01-31 15:06:06,963,2024
2024-01-12 15:26:33,964,2024
2024-09-19 18:06:02,965,2024
2024-03-22 13:30:18,966,2024
2024-01-02 14:42:43,967,2024
2024-06-03 16:22:20,968,2024
2024-08-29 18:38:21,969,2024
2024-08-20 14:12:11,970,2024
2024-12-20 12:39:57,971,2024
2024-02-22 18:03:44,972,2024
2024-04-22 14:29:58,973,2024
2024-08-12 07:04:39,974,2024
2024-03-05 09:57:54,975,2024
2024-09-16 13:30:27,976,2024
2024-03-19 13:48:14,977,2024
2024-07-17 18:09:04,978,2024
2024-03-19 13:42:36,979,2024
2024-01-30 17:01:12,980,2024
2024-06-10 17:30:02,981,2024
2024-01-26 19:27:52,982,2024
2024-04-26 14:03:28,983,2024
2024-02-07 19:53:23,984,2024
2024-01-25 14:33:05,985,2024
2024-05-23 14:22:31,986,2024
2024-10-09 16:15:34,987,2024
2024-08-01 14:06:24,988,2024
2024-01-31 14:30:22,989,2024
2024-02-02 14:30:15,990,2024
2024-02-12 20:54:08,991,2024
2024-02-20 15:01:50,992,2024
2024-04-02 13:30:17,993,2024
2024-01-30 17:26:51,994,2024
2024-02-08 15:11:03,995,2024
2024-01-16 17:32:42,996,2024
2024-04-09 14:52:17,997,2024
2024-03-11 13:32:43,998,2024
2024-01-10 14:46:10,999,2024
2024-04-05 13:30:18,1000,2024
2024-01-11 15:06:36,1001,2024
2024-11-22 15:09:09,1002,2024
2024-02-26 20:51:46,1003,2024
2024-06-18 15:28:12,1004,2024
2024-03-12 17:53:32,1005,2024
2024-02-09 17:08:06,1006,2024
2024-09-17 16:46:17,1007,2024
2024-02-14 17:02:40,1008,2024
2024-01-23 14:30:33,1009,2024
2024-02-26 14:51:02,1010,2024
2024-05-29 13:53:43,1011,2024
2024-04-09 15:11:54,1012,2024
2024-02-08 14:50:50,1013,2024
2024-03-05 15:08:16,1014,2024
2024-03-11 14:12:26,1015,2024
2024-03-27 19:41:46,1016,2024
2024-05-01 14:07:34,1017,2024
2024-03-01 14:43:53,1018,2024
2024-03-04 08:42:39,1019,2024
2024-03-13 19:23:28,1020,2024
2024-05-01 14:01:40,1021,2024
2024-07-24 18:43:01,1022,2024
2024-04-30 13:56:19,1023,2024
2024-01-25 20:18:29,1024,2024
2024-01-12 16:09:31,1025,2024
2024-06-25 07:00:07,1026,2024
2024-03-14 15:11:29,1027,2024
2024-02-12 20:46:00,1028,2024
2024-03-08 20:47:00,1029,2024
2024-04-02 15:25:02,1030,2024
2024-02-07 15:38:55,1031,2024
2024-04-12 14:09:59,1032,2024
2024-02-13 20:43:56,1033,2024
2024-03-25 16:19:06,1034,2024
2024-03-04 15:02:34,1035,2024
2024-01-26 16:36:30,1036,2024
2024-01-03 18:01:46,1037,2024
2024-03-14 19:36:32,1038,2024
2024-02-13 18:55:03,1039,2024
2024-11-12 18:48:27,1040,2024
2024-02-22 18:06:24,1041,2024
2024-02-21 20:35:42,1042,2024
2024-05-01 14:09:26,1043,2024
2024-07-24 19:57:38,1044,2024
2024-08-21 09:28:10,1045,2024
2024-02-20 15:29:05,1046,2024
2024-03-25 16:13:11,1047,2024
2024-01-25 20:16:18,1048,2024
2024-02-05 17:10:43,1049,2024
2024-08-16 17:41:14,1050,2024
2024-04-18 15:16:39,1051,2024
2024-01-24 19:55:03,1052,2024
2024-03-08 15:22:04,1053,2024
2024-05-22 13:48:02,1054,2024
2024-05-22 13:48:17,1055,2024
2024-03-20 18:00:04,1056,2024
2024-02-16 14:51:53,1057,2024
2024-02-23 20:15:25,1058,2024
2024-02-14 16:33:45,1059,2024
2024-03-08 20:47:49,1060,2024
2024-03-04 19:39:03,1061,2024
2024-08-16 17:44:09,1062,2024
2024-04-25 19:46:41,1063,2024
2024-02-26 14:50:10,1064,2024
2024-01-24 14:43:12,1065,2024
2024-02-12 20:51:32,1066,2024
2024-04-16 14:21:16,1067,2024
2024-05-01 14:05:00,1068,2024
2024-04-02 09:56:37,1069,2024
2024-03-13 19:24:43,1070,2024
2024-05-01 14:04:23,1071,2024
2024-02-13 14:39:50,1072,2024
2024-04-29 19:59:50,1073,2024
2024-03-05 14:10:50,1074,2024
2024-02-26 16:24:00,1075,2024
2024-01-02 14:33:01,1076,2024
2024-06-13 13:57:32,1077,2024
2024-04-15 17:30:22,1078,2024
2024-02-08 18:19:54,1079,2024
2024-03-25 13:30:12,1080,2024
2024-03-12 15:41:25,1081,2024
2024-05-06 16:48:16,1082,2024
2024-03-01 20:58:26,1083,2024
2024-03-06 08:00:02,1084,2024
2024-03-14 13:51:50,1085,2024
2024-05-07 13:34:02,1086,2024
2024-09-27 18:26:39,1087,2024
2024-05-15 17:47:43,1088,2024
2024-01-29 14:48:19,1089,2024
2024-01-16 14:58:55,1090,2024
2024-08-07 13:43:08,1091,2024
2024-01-17 14:34:24,1092,2024
2024-03-22 19:57:25,1093,2024
2024-02-13 14:31:02,1094,2024
2024-03-14 13:54:29,1095,2024
2024-04-04 13:50:15,1096,2024
2024-02-08 14:33:39,1097,2024
2024-04-16 14:03:34,1098,2024
2024-03-07 17:31:28,1099,2024
2024-03-25 18:44:19,1100,2024
2024-03-05 14:31:21,1101,2024
2024-01-29 17:29:57,1102,2024
2024-01-25 18:58:52,1103,2024
2024-03-15 16:11:22,1104,2024
2024-02-08 16:25:13,1105,2024
2024-02-14 14:43:43,1106,2024
2024-11-14 15:58:43,1107,2024
2024-02-23 14:55:27,1108,2024
2024-03-04 14:30:36,1109,2024
2024-05-06 13:32:59,1110,2024
2024-08-19 13:31:38,1111,2024
2024-09-17 13:40:43,1112,2024
2024-02-21 19:23:28,1113,2024
2024-04-05 17:57:13,1114,2024
2024-01-26 14:31:27,1115,2024
2024-02-06 16:44:38,1116,2024
2024-09-13 15:06:54,1117,2024
2024-04-24 14:14:11,1118,2024
2024-01-25 17:51:50,1119,2024
2024-03-21 08:11:01,1120,2024
2024-07-11 14:23:36,1121,2024
2024-05-23 13:51:55,1122,2024
2024-03-21 17:56:07,1123,2024
2024-02-20 14:33:33,1124,2024
2024-02-29 20:42:54,1125,2024
2024-02-15 14:54:41,1126,2024
2024-03-08 20:49:42,1127,2024
2024-03-18 15:03:03,1128,2024
2024-09-13 15:43:38,1129,2024
2024-04-30 15:33:30,1130,2024
2024-03-01 17:11:33,1131,2024
2024-01-24 19:12:38,1132,2024
2024-02-14 16:01:10,1133,2024
2024-04-30 15:24:01,1134,2024
2024-05-14 07:00:01,1135,2024
2024-04-02 13:49:19,1136,2024
2024-03-14 13:44:34,1137,2024
2024-05-06 13:30:13,1138,2024
2024-03-05 14:30:36,1139,2024
2024-05-07 13:40:14,1140,2024
2024-03-07 15:24:46,1141,2024
2024-07-17 14:30:38,1142,2024
2024-02-01 16:24:13,1143,2024
2024-08-02 14:49:48,1144,2024
2024-12-19 15:01:21,1145,2024
2024-04-09 10:44:24,1146,2024
2024-07-17 14:29:07,1147,2024
2024-02-26 14:55:08,1148,2024
2024-06-10 17:06:21,1149,2024
2024-02-26 10:34:41,1150,2024
2024-12-20 16:40:47,1151,2024
2024-04-08 14:52:23,1152,2024
2024-06-24 19:41:31,1153,2024
2024-01-03 20:52:33,1154,2024
2024-01-05 14:50:39,1155,2024
2024-01-04 08:17:24,1156,2024
2024-08-16 17:32:11,1157,2024
2024-07-24 18:38:02,1158,2024
2024-01-09 15:12:35,1159,2024
2024-04-02 15:21:51,1160,2024
2024-04-16 14:13:31,1161,2024
2024-12-20 16:37:34,1162,2024
2024-01-16 15:06:05,1163,2024
2024-05-20 14:22:40,1164,2024
2024-12-05 16:21:40,1165,2024
2024-04-10 17:12:56,1166,2024
2024-08-07 17:26:43,1167,2024
2024-07-17 14:29:22,1168,2024
2024-04-12 14:11:46,1169,2024
2024-04-17 19:24:43,1170,2024
2024-01-23 14:31:13,1171,2024
2024-04-16 14:22:41,1172,2024
2024-05-08 13:54:04,1173,2024
2024-03-07 16:08:39,1174,2024
2024-10-16 13:41:50,1175,2024
2024-04-09 15:38:00,1176,2024
2024-03-08 20:46:33,1177,2024
2024-12-19 15:07:34,1178,2024
2024-11-12 18:49:02,1179,2024
2024-09-23 16:56:35,1180,2024
2024-03-04 15:04:24,1181,2024
2024-04-05 14:01:09,1182,2024
2024-03-05 14:57:50,1183,2024
2024-12-05 16:23:04,1184,2024
2024-03-06 10:02:23,1185,2024
2024-02-16 15:15:39,1186,2024
2024-05-09 13:56:01,1187,2024
2024-07-24 13:30:12,1188,2024
2024-02-13 20:27:01,1189,2024
2024-08-07 13:50:56,1190,2024
2024-12-20 14:30:21,1191,2024
2024-04-16 07:02:45,1192,2024
2024-08-16 17:43:57,1193,2024
2024-03-01 16:15:55,1194,2024
2024-06-20 16:34:02,1195,2024
2024-02-27 12:32:02,1196,2024
2024-04-17 15:48:46,1197,2024
2024-06-26 15:01:38,1198,2024
2024-11-07 18:33:12,1199,2024
2024-01-04 16:49:05,1200,2024
2024-01-09 14:31:15,1201,2024
2024-01-05 08:00:17,1202,2024
2024-10-15 13:53:39,1203,2024
2024-08-16 13:30:16,1204,2024
2024-01-10 18:57:57,1205,2024
2024-04-09 07:00:03,1206,2024
2024-04-23 14:54:11,1207,2024
2024-12-30 15:00:09,1208,2024
2024-01-16 16:00:43,1209,2024
2024-05-21 19:56:18,1210,2024
2024-12-17 14:40:01,1211,2024
2024-08-12 14:54:08,1212,2024
2024-07-24 19:57:16,1213,2024
2024-04-17 16:33:54,1214,2024
2024-05-07 13:33:09,1215,2024
2024-01-23 14:48:58,1216,2024
2024-04-19 19:45:22,1217,2024
2024-08-16 17:40:54,1218,2024
2024-03-08 15:45:23,1219,2024
2024-10-22 13:34:44,1220,2024
2024-04-24 13:30:07,1221,2024
2024-03-11 13:30:16,1222,2024
2024-12-20 10:41:53,1223,2024
2024-11-14 14:45:38,1224,2024
2024-09-27 18:31:20,1225,2024
2024-03-28 08:00:02,1226,2024
2024-04-09 14:41:44,1227,2024
2024-03-06 15:04:48,1228,2024
2024-12-06 16:13:26,1229,2024
2024-03-08 14:53:12,1230,2024
2024-02-20 14:40:52,1231,2024
2024-05-09 15:14:34,1232,2024
2024-07-16 19:50:55,1233,2024
2024-01-25 20:18:53,1234,2024
2024-01-31 19:26:55,1235,2024
2024-10-16 13:37:37,1236,2024
2024-10-30 16:50:49,1237,2024
2024-03-26 19:59:34,1238,2024
2024-03-26 18:04:35,1239,2024
2024-10-10 17:16:15,1240,2024
2024-06-11 15:58:36,1241,2024
2024-05-29 13:54:35,1242,2024
2024-09-24 07:00:19,1243,2024
2024-02-06 14:43:30,1244,2024
2024-02-12 15:14:29,1245,2024
2024-04-05 14:08:55,1246,2024
2024-02-13 14:40:15,1247,2024
2024-04-01 15:59:48,1248,2024
2024-02-13 19:43:10,1249,2024
2024-08-02 14:40:14,1250,2024
2024-02-08 19:32:36,1251,2024
2024-06-28 14:34:54,1252,2024
2024-06-14 14:17:04,1253,2024
2024-02-08 14:50:05,1254,2024
2024-03-15 16:10:43,1255,2024
2024-03-11 14:14:01,1256,2024
2024-02-13 14:37:01,1257,2024
2024-07-01 14:48:00,1258,2024
2024-02-22 18:05:57,1259,2024
2024-11-14 18:42:40,1260,2024
2024-05-07 14:25:24,1261,2024
2024-07-01 14:47:42,1262,2024
2024-04-17 19:32:47,1263,2024
2024-05-29 13:55:26,1264,2024
2024-10-22 18:46:30,1265,2024
2024-01-30 14:53:02,1266,2024
2024-05-20 14:28:14,1267,2024
2024-06-24 19:41:06,1268,2024
2024-09-27 17:38:49,1269,2024
2024-01-24 19:56:09,1270,2024
2024-07-17 07:15:19,1271,2024
2024-01-25 15:16:05,1272,2024
2024-01-24 14:34:39,1273,2024
2024-02-06 18:08:56,1274,2024
2024-01-31 18:04:11,1275,2024
2024-04-19 19:55:19,1276,2024
2024-01-26 19:47:53,1277,2024
2024-01-11 16:09:23,1278,2024
2024-01-17 18:35:10,1279,2024
2024-02-06 15:04:04,1280,2024
2024-06-11 14:03:28,1281,2024
2024-11-12 18:52:35,1282,2024
2024-05-07 14:28:03,1283,2024
2024-06-25 14:17:13,1284,2024
2024-01-24 14:33:18,1285,2024
2024-09-03 17:57:20,1286,2024
2024-11-21 17:45:34,1287,2024
2024-05-28 18:07:50,1288,2024
2024-08-16 17:45:56,1289,2024
2024-12-09 16:13:36,1290,2024
2024-03-26 13:31:05,1291,2024
2024-01-09 15:13:58,1292,2024
2024-10-16 13:37:07,1293,2024
2024-12-09 16:13:15,1294,2024
2024-05-29 07:54:12,1295,2024
2024-03-18 15:05:42,1296,2024
2024-02-13 19:56:56,1297,2024
2024-03-15 19:44:36,1298,2024
2024-07-15 14:09:30,1299,2024
2024-03-13 16:17:54,1300,2024
2024-08-01 14:08:19,1301,2024
2024-08-02 14:51:13,1302,2024
2024-06-28 14:32:27,1303,2024
2024-03-15 08:15:03,1304,2024
2024-03-04 19:57:31,1305,2024
2024-03-19 16:20:09,1306,2024
2024-02-29 08:56:47,1307,2024
2024-01-29 16:10:37,1308,2024
2024-02-05 15:53:20,1309,2024
2024-10-23 13:30:07,1310,2024
2024-10-31 13:31:42,1311,2024
2024-06-06 13:30:27,1312,2024
2024-03-27 13:41:16,1313,2024
2024-10-15 14:14:42,1314,2024
2024-06-12 18:43:36,1315,2024
2024-06-28 14:42:14,1316,2024
2024-11-15 08:00:19,1317,2024
2024-02-13 14:30:59,1318,2024
2024-02-13 14:30:33,1319,2024
2024-04-22 09:16:14,1320,2024
2024-03-05 14:30:50,1321,2024
2024-04-04 18:27:42,1322,2024
2024-02-15 14:41:38,1323,2024
2024-08-22 19:29:28,1324,2024
2024-02-09 17:44:00,1325,2024
2024-07-04 07:00:02,1326,2024
2024-02-07 15:38:11,1327,2024
2024-06-21 07:00:02,1328,2024
2024-02-09 18:35:52,1329,2024
2024-03-22 13:30:17,1330,2024
2024-03-12 13:49:01,1331,2024
2024-02-13 19:23:36,1332,2024
2024-07-09 16:42:46,1333,2024
2024-12-02 16:29:28,1334,2024
2024-05-20 17:41:05,1335,2024
2024-07-11 14:59:34,1336,2024
2024-04-24 14:50:38,1337,2024
2024-06-06 13:59:02,1338,2024
2024-10-30 13:30:37,1339,2024
2024-02-13 19:53:19,1340,2024
2024-05-24 15:46:08,1341,2024
2024-06-27 13:31:05,1342,2024
2024-09-30 13:35:07,1343,2024
2024-01-25 15:12:01,1344,2024
2024-08-12 13:30:52,1345,2024
2024-01-25 19:23:45,1346,2024
2024-01-24 18:41:06,1347,2024
2024-02-08 14:39:18,1348,2024
2024-02-05 15:01:11,1349,2024
2024-04-23 19:37:23,1350,2024
2024-01-31 14:30:27,1351,2024
2024-01-12 15:12:56,1352,2024
2024-02-05 20:59:02,1353,2024
2024-02-08 17:42:53,1354,2024
2024-06-12 14:30:48,1355,2024
2024-11-15 14:30:17,1356,2024
2024-05-13 13:47:32,1357,2024
2024-07-24 18:42:23,1358,2024
2024-01-26 18:56:02,1359,2024
2024-09-06 14:42:09,1360,2024
2024-12-12 20:59:10,1361,2024
2024-06-11 13:30:19,1362,2024
2024-10-30 17:16:24,1363,2024
2024-12-13 16:08:13,1364,2024
2024-04-03 13:32:42,1365,2024
2024-01-12 14:41:32,1366,2024
2024-10-17 14:51:38,1367,2024
2024-12-10 16:55:26,1368,2024
2024-06-19 07:00:01,1369,2024
2024-03-18 16:55:45,1370,2024
2024-03-18 15:02:26,1371,2024
2024-07-24 18:46:26,1372,2024
2024-03-15 08:00:02,1373,2024
2024-08-16 17:43:51,1374,2024
2024-08-12 07:00:08,1375,2024
2024-07-09 16:37:11,1376,2024
2024-03-28 09:30:01,1377,2024
2024-03-05 14:30:18,1378,2024
2024-03-20 19:38:16,1379,2024
2024-03-13 08:00:01,1380,2024
2024-02-15 17:19:25,1381,2024
2024-01-08 16:48:46,1382,2024
2024-12-19 15:06:01,1383,2024
2024-05-22 13:43:28,1384,2024
2024-04-09 15:08:56,1385,2024
2024-08-05 19:29:14,1386,2024
2024-01-29 16:14:06,1387,2024
2024-04-16 14:15:26,1388,2024
2024-05-07 14:31:09,1389,2024
2024-03-04 15:09:37,1390,2024
2024-03-19 17:01:53,1391,2024
2024-01-31 15:07:22,1392,2024
2024-04-23 15:03:45,1393,2024
2024-03-14 19:32:29,1394,2024
2024-02-26 14:56:56,1395,2024
2024-03-11 14:11:53,1396,2024
2024-01-03 16:10:31,1397,2024
2024-02-29 16:19:50,1398,2024
2024-02-16 14:52:28,1399,2024
2024-07-15 14:08:56,1400,2024
2024-02-12 20:50:33,1401,2024
2024-02-14 16:28:53,1402,2024
2024-10-16 13:38:49,1403,2024
2024-03-08 15:22:34,1404,2024
2024-02-12 15:11:42,1405,2024
2024-12-19 15:02:13,1406,2024
2024-02-20 15:43:40,1407,2024
2024-12-19 15:03:12,1408,2024
2024-01-31 16:34:59,1409,2024
2024-09-03 18:03:01,1410,2024
2024-05-01 14:06:22,1411,2024
2024-12-20 16:38:38,1412,2024
2024-03-12 14:49:16,1413,2024
2024-04-25 19:41:37,1414,2024
2024-09-03 18:01:58,1415,2024
2024-03-07 19:03:49,1416,2024
2024-01-11 15:13:59,1417,2024
2024-01-11 17:05:10,1418,2024
2024-03-08 20:48:52,1419,2024
2024-11-13 08:00:13,1420,2024
2024-06-18 15:34:13,1421,2024
2024-02-28 14:42:54,1422,2024
2024-02-20 15:42:18,1423,2024
2024-11-12 18:54:52,1424,2024
2024-08-02 14:53:17,1425,2024
2024-04-01 16:07:02,1426,2024
2024-03-04 15:11:52,1427,2024
2024-05-28 15:33:32,1428,2024
2024-03-15 16:12:16,1429,2024
2024-04-09 15:13:30,1430,2024
2024-04-05 13:59:29,1431,2024
2024-11-12 18:53:17,1432,2024
2024-11-01 14:29:11,1433,2024
2024-05-08 14:02:59,1434,2024
2024-06-04 13:52:34,1435,2024
2024-02-27 19:40:53,1436,2024
2024-05-20 14:01:21,1437,2024
2024-04-25 19:46:03,1438,2024
2024-10-18 16:38:18,1439,2024
2024-04-16 14:16:40,1440,2024
2024-03-05 20:28:43,1441,2024
2024-08-02 14:44:25,1442,2024
2024-04-16 14:13:08,1443,2024
2024-12-09 16:15:12,1444,2024
2024-03-05 14:56:29,1445,2024
2024-07-01 14:48:35,1446,2024
2024-02-05 15:26:01,1447,2024
2024-01-23 18:02:42,1448,2024
2024-04-04 13:39:53,1449,2024
2024-12-20 16:41:24,1450,2024
2024-01-25 20:17:58,1451,2024
2024-01-18 18:13:10,1452,2024
2024-07-01 14:50:55,1453,2024
2024-01-24 14:32:25,1454,2024
2024-02-21 14:49:03,1455,2024
2024-04-02 15:23:14,1456,2024
2024-10-16 13:42:58,1457,2024
2024-02-05 15:10:59,1458,2024
2024-04-03 13:33:09,1459,2024
2024-07-15 14:09:55,1460,2024
2024-03-06 14:40:47,1461,2024
2024-02-07 16:23:17,1462,2024
2024-01-12 15:15:10,1463,2024
2024-05-08 13:51:25,1464,2024
2024-11-15 17:31:24,1465,2024
2024-02-05 14:47:32,1466,2024
2024-02-13 14:41:17,1467,2024
2024-01-11 15:28:39,1468,2024
2024-02-06 16:24:58,1469,2024
2024-05-07 14:29:53,1470,2024
2024-01-05 14:30:44,1471,2024
2024-04-09 15:14:55,1472,2024
2024-01-11 16:19:23,1473,2024
2024-01-24 14:36:45,1474,2024
2024-04-17 19:34:31,1475,2024
2024-07-24 18:33:56,1476,2024
2024-01-08 16:50:35,1477,2024
2024-01-03 14:34:58,1478,2024
2024-05-07 14:30:19,1479,2024
2024-06-13 14:54:59,1480,2024
2024-10-08 14:36:58,1481,2024
2024-07-01 14:49:47,1482,2024
2024-01-05 15:56:30,1483,2024
2024-06-24 19:42:19,1484,2024
2024-02-13 14:42:06,1485,2024
2024-02-20 14:40:30,1486,2024
2024-01-09 14:31:28,1487,2024
2024-12-20 14:32:11,1488,2024
2024-08-01 14:11:06,1489,2024
2024-04-15 17:21:00,1490,2024
2024-08-07 13:58:22,1491,2024
2024-02-02 20:56:22,1492,2024
2024-02-06 18:29:16,1493,2024
2024-04-19 13:30:09,1494,2024
2024-01-17 14:34:03,1495,2024
2024-05-22 13:30:10,1496,2024
2024-03-08 15:36:38,1497,2024
2024-03-25 13:34:04,1498,2024
2024-02-05 15:19:10,1499,2024
2024-04-24 14:14:51,1500,2024
2024-03-18 15:01:27,1501,2024
2024-03-04 14:30:53,1502,2024
2024-03-12 13:36:37,1503,2024
2024-01-05 20:28:12,1504,2024
2024-03-25 13:31:49,1505,2024
2024-02-26 14:34:10,1506,2024
2024-02-13 14:31:12,1507,2024
2024-02-16 14:30:27,1508,2024
2024-11-04 14:30:14,1509,2024
2024-03-11 08:00:08,1510,2024
2024-12-20 14:30:16,1511,2024
2024-02-29 15:12:05,1512,2024
2024-02-12 14:57:22,1513,2024
2024-09-05 13:34:56,1514,2024
2024-05-14 13:33:59,1515,2024
2024-12-27 15:05:10,1516,2024
2024-03-15 13:31:28,1517,2024
2024-05-08 17:01:52,1518,2024
2024-03-08 15:39:37,1519,2024
2024-01-11 16:14:31,1520,2024
2024-01-12 14:30:46,1521,2024
2024-03-11 14:13:28,1522,2024
2024-07-11 14:50:52,1523,2024
2024-02-29 16:26:19,1524,2024
